provider,vcpu,ram_gb,storage_gb,usage_hours,region,pricing_model,price_per_hour,monthly_cost,price_per_vcpu
AWS,4,64,200,360,us-west,3yr-reserved,0.5029,181.06,0.13
AWS,4,64,200,360,europe,on-demand,0.6221,223.97,0.16
AWS,4,64,200,360,europe,spot,0.4622,166.39,0.12
AWS,4,64,200,360,europe,1yr-reserved,0.5539,199.41,0.14
AWS,4,64,200,360,europe,3yr-reserved,0.4592,165.32,0.11
AWS,4,64,200,360,asia,on-demand,0.6559,236.12,0.16
AWS,4,64,200,360,asia,spot,0.4954,178.34,0.12
AWS,4,64,200,360,asia,1yr-reserved,0.5651,203.44,0.14
AWS,4,64,200,360,asia,3yr-reserved,0.5712,205.63,0.14
AWS,4,64,200,540,us-east,on-demand,0.5167,278.99,0.13
AWS,4,64,200,540,us-east,spot,0.3526,190.4,0.09
AWS,4,64,200,540,us-east,1yr-reserved,0.4904,264.82,0.12
AWS,4,64,200,540,us-east,3yr-reserved,0.4487,242.27,0.11
AWS,4,64,200,540,us-west,on-demand,0.5632,304.1,0.14
AWS,4,64,200,540,us-west,spot,0.4225,228.17,0.11
AWS,4,64,200,540,us-west,1yr-reserved,0.4874,263.22,0.12
AWS,4,64,200,540,us-west,3yr-reserved,0.4096,221.18,0.1
AWS,4,64,200,540,europe,on-demand,0.5707,308.19,0.14
AWS,4,64,200,540,europe,spot,0.4268,230.46,0.11
AWS,4,64,200,540,europe,1yr-reserved,0.5053,272.87,0.13
AWS,4,64,200,540,europe,3yr-reserved,0.4355,235.18,0.11
AWS,4,64,200,540,asia,on-demand,0.6255,337.79,0.16
AWS,4,64,200,540,asia,spot,0.4824,260.47,0.12
AWS,4,64,200,540,asia,1yr-reserved,0.5979,322.87,0.15
AWS,4,64,200,540,asia,3yr-reserved,0.4848,261.8,0.12
AWS,4,64,200,720,us-east,on-demand,0.515,370.77,0.13
AWS,4,64,200,720,us-east,spot,0.3763,270.9,0.09
AWS,4,64,200,720,us-east,1yr-reserved,0.4647,334.62,0.12
AWS,4,64,200,720,us-east,3yr-reserved,0.4131,297.46,0.1
AWS,4,64,200,720,us-west,on-demand,0.5935,427.35,0.15
AWS,4,64,200,720,us-west,spot,0.4695,338.07,0.12
AWS,4,64,200,720,us-west,1yr-reserved,0.5134,369.62,0.13
AWS,4,64,200,720,us-west,3yr-reserved,0.5063,364.54,0.13
AWS,4,64,200,720,europe,on-demand,0.5875,422.99,0.15
AWS,4,64,200,720,europe,spot,0.4669,336.15,0.12
AWS,4,64,200,720,europe,1yr-reserved,0.5799,417.55,0.14
AWS,4,64,200,720,europe,3yr-reserved,0.4295,309.25,0.11
AWS,4,64,200,720,asia,on-demand,0.658,473.74,0.16
AWS,4,64,200,720,asia,spot,0.3927,282.77,0.1
AWS,4,64,200,720,asia,1yr-reserved,0.5711,411.18,0.14
AWS,4,64,200,720,asia,3yr-reserved,0.4792,344.99,0.12
AWS,4,64,500,180,us-east,on-demand,0.6945,125.02,0.17
AWS,4,64,500,180,us-east,spot,0.5208,93.75,0.13
AWS,4,64,500,180,us-east,1yr-reserved,0.6382,114.87,0.16
AWS,4,64,500,180,us-east,3yr-reserved,0.4923,88.62,0.12
AWS,4,64,500,180,us-west,on-demand,0.7448,134.06,0.19
AWS,4,64,500,180,us-west,spot,0.4729,85.12,0.12
AWS,4,64,500,180,us-west,1yr-reserved,0.6825,122.85,0.17
AWS,4,64,500,180,us-west,3yr-reserved,0.5823,104.82,0.15
AWS,4,64,500,180,europe,on-demand,0.7701,138.61,0.19
AWS,4,64,500,180,europe,spot,0.4552,81.93,0.11
AWS,4,64,500,180,europe,1yr-reserved,0.6697,120.55,0.17
AWS,4,64,500,180,europe,3yr-reserved,0.6575,118.35,0.16
AWS,4,64,500,180,asia,on-demand,0.8076,145.37,0.2
AWS,4,64,500,180,asia,spot,0.6539,117.7,0.16
AWS,4,64,500,180,asia,1yr-reserved,0.7191,129.44,0.18
AWS,4,64,500,180,asia,3yr-reserved,0.6888,123.98,0.17
AWS,4,64,500,360,us-east,on-demand,0.659,237.23,0.16
AWS,4,64,500,360,us-east,spot,0.4487,161.52,0.11
AWS,4,64,500,360,us-east,1yr-reserved,0.6164,221.9,0.15
AWS,4,64,500,360,us-east,3yr-reserved,0.4807,173.04,0.12
AWS,4,64,500,360,us-west,on-demand,0.7571,272.54,0.19
AWS,4,64,500,360,us-west,spot,0.5158,185.67,0.13
AWS,4,64,500,360,us-west,1yr-reserved,0.6213,223.65,0.16
AWS,4,64,500,360,us-west,3yr-reserved,0.6131,220.73,0.15
AWS,4,64,500,360,europe,on-demand,0.7295,262.63,0.18
AWS,4,64,500,360,europe,spot,0.5948,214.13,0.15
AWS,4,64,500,360,europe,1yr-reserved,0.7191,258.88,0.18
AWS,4,64,500,360,europe,3yr-reserved,0.5671,204.14,0.14
AWS,4,64,500,360,asia,on-demand,0.7747,278.9,0.19
AWS,4,64,500,360,asia,spot,0.5927,213.37,0.15
AWS,4,64,500,360,asia,1yr-reserved,0.6996,251.87,0.17
AWS,4,64,500,360,asia,3yr-reserved,0.5987,215.54,0.15
AWS,4,64,500,540,us-east,on-demand,0.6566,354.54,0.16
AWS,4,64,500,540,us-east,spot,0.419,226.24,0.1
AWS,4,64,500,540,us-east,1yr-reserved,0.6339,342.31,0.16
AWS,4,64,500,540,us-east,3yr-reserved,0.4758,256.93,0.12
AWS,4,64,500,540,us-west,on-demand,0.6921,373.74,0.17
AWS,4,64,500,540,us-west,spot,0.5572,300.87,0.14
AWS,4,64,500,540,us-west,1yr-reserved,0.6475,349.65,0.16
AWS,4,64,500,540,us-west,3yr-reserved,0.6065,327.49,0.15
AWS,4,64,500,540,europe,on-demand,0.7425,400.96,0.19
AWS,4,64,500,540,europe,spot,0.4643,250.73,0.12
AWS,4,64,500,540,europe,1yr-reserved,0.6325,341.57,0.16
AWS,4,64,500,540,europe,3yr-reserved,0.5464,295.05,0.14
AWS,4,64,500,540,asia,on-demand,0.8155,440.36,0.2
AWS,4,64,500,540,asia,spot,0.6449,348.24,0.16
AWS,4,64,500,540,asia,1yr-reserved,0.788,425.52,0.2
AWS,4,64,500,540,asia,3yr-reserved,0.6789,366.62,0.17
AWS,4,64,500,720,us-east,on-demand,0.642,462.26,0.16
AWS,4,64,500,720,us-east,spot,0.4956,356.84,0.12
AWS,4,64,500,720,us-east,1yr-reserved,0.6243,449.49,0.16
AWS,4,64,500,720,us-east,3yr-reserved,0.5901,424.84,0.15
AWS,4,64,500,720,us-west,on-demand,0.6982,502.7,0.17
AWS,4,64,500,720,us-west,spot,0.4703,338.62,0.12
AWS,4,64,500,720,us-west,1yr-reserved,0.7074,509.32,0.18
AWS,4,64,500,720,us-west,3yr-reserved,0.6368,458.5,0.16
AWS,4,64,500,720,europe,on-demand,0.7715,555.48,0.19
AWS,4,64,500,720,europe,spot,0.5814,418.61,0.15
AWS,4,64,500,720,europe,1yr-reserved,0.667,480.24,0.17
AWS,4,64,500,720,europe,3yr-reserved,0.563,405.36,0.14
AWS,4,64,500,720,asia,on-demand,0.8212,591.24,0.21
AWS,4,64,500,720,asia,spot,0.5446,392.08,0.14
AWS,4,64,500,720,asia,1yr-reserved,0.6747,485.79,0.17
AWS,4,64,500,720,asia,3yr-reserved,0.7268,523.33,0.18
AWS,8,8,20,180,us-east,on-demand,0.3399,61.18,0.04
AWS,8,8,20,180,us-east,spot,0.2359,42.46,0.03
AWS,8,8,20,180,us-east,1yr-reserved,0.2939,52.89,0.04
AWS,8,8,20,180,us-east,3yr-reserved,0.2921,52.57,0.04
AWS,8,8,20,180,us-west,on-demand,0.3562,64.12,0.04
AWS,8,8,20,180,us-west,spot,0.2347,42.25,0.03
AWS,8,8,20,180,us-west,1yr-reserved,0.3205,57.7,0.04
AWS,8,8,20,180,us-west,3yr-reserved,0.3183,57.29,0.04
AWS,8,8,20,180,europe,on-demand,0.3727,67.08,0.05
AWS,8,8,20,180,europe,spot,0.2968,53.43,0.04
AWS,8,8,20,180,europe,1yr-reserved,0.3676,66.18,0.05
AWS,8,8,20,180,europe,3yr-reserved,0.3153,56.76,0.04
AWS,8,8,20,180,asia,on-demand,0.3909,70.36,0.05
AWS,8,8,20,180,asia,spot,0.258,46.43,0.03
AWS,8,8,20,180,asia,1yr-reserved,0.3527,63.48,0.04
AWS,8,8,20,180,asia,3yr-reserved,0.312,56.16,0.04
AWS,8,8,20,360,us-east,on-demand,0.3359,120.92,0.04
AWS,8,8,20,360,us-east,spot,0.2036,73.28,0.03
AWS,8,8,20,360,us-east,1yr-reserved,0.3129,112.65,0.04
AWS,8,8,20,360,us-east,3yr-reserved,0.2685,96.68,0.03
AWS,8,8,20,360,us-west,on-demand,0.3561,128.19,0.04
AWS,8,8,20,360,us-west,spot,0.2213,79.66,0.03
AWS,8,8,20,360,us-west,1yr-reserved,0.3511,126.38,0.04
AWS,8,8,20,360,us-west,3yr-reserved,0.3218,115.83,0.04
AWS,8,8,20,360,europe,on-demand,0.3713,133.66,0.05
AWS,8,8,20,360,europe,spot,0.2877,103.56,0.04
AWS,8,8,20,360,europe,1yr-reserved,0.3517,126.62,0.04
AWS,8,8,20,360,europe,3yr-reserved,0.314,113.05,0.04
AWS,8,8,20,360,asia,on-demand,0.4039,145.4,0.05
AWS,8,8,20,360,asia,spot,0.2907,104.67,0.04
AWS,8,8,20,360,asia,1yr-reserved,0.3661,131.81,0.05
AWS,8,8,20,360,asia,3yr-reserved,0.3376,121.53,0.04
AWS,8,8,20,540,us-east,on-demand,0.3442,185.89,0.04
AWS,8,8,20,540,us-east,spot,0.2274,122.78,0.03
AWS,8,8,20,540,us-east,1yr-reserved,0.3131,169.06,0.04
AWS,8,8,20,540,us-east,3yr-reserved,0.2487,134.28,0.03
AWS,8,8,20,540,us-west,on-demand,0.3685,198.98,0.05
AWS,8,8,20,540,us-west,spot,0.2251,121.56,0.03
AWS,8,8,20,540,us-west,1yr-reserved,0.3498,188.87,0.04
AWS,8,8,20,540,us-west,3yr-reserved,0.2701,145.86,0.03
AWS,8,8,20,540,europe,on-demand,0.3955,213.56,0.05
AWS,8,8,20,540,europe,spot,0.2447,132.12,0.03
AWS,8,8,20,540,europe,1yr-reserved,0.341,184.12,0.04
AWS,8,8,20,540,europe,3yr-reserved,0.2775,149.87,0.03
AWS,8,8,20,540,asia,on-demand,0.4114,222.15,0.05
AWS,8,8,20,540,asia,spot,0.3185,171.97,0.04
AWS,8,8,20,540,asia,1yr-reserved,0.3768,203.48,0.05
AWS,8,8,20,540,asia,3yr-reserved,0.3353,181.06,0.04
AWS,8,8,20,720,us-east,on-demand,0.3473,250.02,0.04
AWS,8,8,20,720,us-east,spot,0.2224,160.16,0.03
AWS,8,8,20,720,us-east,1yr-reserved,0.2978,214.44,0.04
AWS,8,8,20,720,us-east,3yr-reserved,0.2853,205.45,0.04
AWS,8,8,20,720,us-west,on-demand,0.3519,253.34,0.04
AWS,8,8,20,720,us-west,spot,0.2941,211.77,0.04
AWS,8,8,20,720,us-west,1yr-reserved,0.3122,224.79,0.04
AWS,8,8,20,720,us-west,3yr-reserved,0.299,215.29,0.04
AWS,8,8,20,720,europe,on-demand,0.3961,285.2,0.05
AWS,8,8,20,720,europe,spot,0.2345,168.87,0.03
AWS,8,8,20,720,europe,1yr-reserved,0.3606,259.63,0.05
AWS,8,8,20,720,europe,3yr-reserved,0.2744,197.56,0.03
AWS,8,8,20,720,asia,on-demand,0.4108,295.81,0.05
AWS,8,8,20,720,asia,spot,0.3275,235.81,0.04
AWS,8,8,20,720,asia,1yr-reserved,0.3607,259.71,0.05
AWS,8,8,20,720,asia,3yr-reserved,0.3214,231.39,0.04
AWS,8,8,50,180,us-east,on-demand,0.3616,65.08,0.05
AWS,8,8,50,180,us-east,spot,0.2752,49.53,0.03
AWS,8,8,50,180,us-east,1yr-reserved,0.3041,54.74,0.04
AWS,8,8,50,180,us-east,3yr-reserved,0.2534,45.61,0.03
AWS,8,8,50,180,us-west,on-demand,0.3661,65.9,0.05
AWS,8,8,50,180,us-west,spot,0.254,45.71,0.03
AWS,8,8,50,180,us-west,1yr-reserved,0.3708,66.74,0.05
AWS,8,8,50,180,us-west,3yr-reserved,0.3502,63.03,0.04
AWS,8,8,50,180,europe,on-demand,0.3807,68.53,0.05
AWS,8,8,50,180,europe,spot,0.2997,53.95,0.04
AWS,8,8,50,180,europe,1yr-reserved,0.3578,64.4,0.04
AWS,8,8,50,180,europe,3yr-reserved,0.2966,53.39,0.04
AWS,8,8,50,180,asia,on-demand,0.4262,76.71,0.05
AWS,8,8,50,180,asia,spot,0.2771,49.88,0.03
AWS,8,8,50,180,asia,1yr-reserved,0.3898,70.17,0.05
AWS,8,8,50,180,asia,3yr-reserved,0.3168,57.03,0.04
AWS,8,8,50,360,us-east,on-demand,0.363,130.69,0.05
AWS,8,8,50,360,us-east,spot,0.2437,87.74,0.03
AWS,8,8,50,360,us-east,1yr-reserved,0.2948,106.14,0.04
AWS,8,8,50,360,us-east,3yr-reserved,0.2994,107.79,0.04
AWS,8,8,50,360,us-west,on-demand,0.3771,135.76,0.05
AWS,8,8,50,360,us-west,spot,0.2668,96.06,0.03
AWS,8,8,50,360,us-west,1yr-reserved,0.3533,127.2,0.04
AWS,8,8,50,360,us-west,3yr-reserved,0.3437,123.73,0.04
AWS,8,8,50,360,europe,on-demand,0.3835,138.06,0.05
AWS,8,8,50,360,europe,spot,0.2527,90.98,0.03
AWS,8,8,50,360,europe,1yr-reserved,0.3494,125.77,0.04
AWS,8,8,50,360,europe,3yr-reserved,0.3094,111.38,0.04
AWS,8,8,50,360,asia,on-demand,0.4105,147.78,0.05
AWS,8,8,50,360,asia,spot,0.3464,124.69,0.04
AWS,8,8,50,360,asia,1yr-reserved,0.3772,135.79,0.05
AWS,8,8,50,360,asia,3yr-reserved,0.3329,119.83,0.04
AWS,8,8,50,540,us-east,on-demand,0.3477,187.73,0.04
AWS,8,8,50,540,us-east,spot,0.2881,155.57,0.04
AWS,8,8,50,540,us-east,1yr-reserved,0.3075,166.05,0.04
AWS,8,8,50,540,us-east,3yr-reserved,0.2789,150.59,0.03
AWS,8,8,50,540,us-west,on-demand,0.3926,212.03,0.05
AWS,8,8,50,540,us-west,spot,0.2645,142.83,0.03
AWS,8,8,50,540,us-west,1yr-reserved,0.3571,192.85,0.04
AWS,8,8,50,540,us-west,3yr-reserved,0.3209,173.27,0.04
AWS,8,8,50,540,europe,on-demand,0.3992,215.57,0.05
AWS,8,8,50,540,europe,spot,0.2556,138.03,0.03
AWS,8,8,50,540,europe,1yr-reserved,0.3729,201.38,0.05
AWS,8,8,50,540,europe,3yr-reserved,0.3602,194.48,0.05
AWS,8,8,50,540,asia,on-demand,0.4146,223.88,0.05
AWS,8,8,50,540,asia,spot,0.343,185.2,0.04
AWS,8,8,50,540,asia,1yr-reserved,0.3775,203.86,0.05
AWS,8,8,50,540,asia,3yr-reserved,0.337,181.98,0.04
AWS,8,8,50,720,us-east,on-demand,0.3622,260.8,0.05
AWS,8,8,50,720,us-east,spot,0.2874,206.96,0.04
AWS,8,8,50,720,us-east,1yr-reserved,0.3232,232.67,0.04
AWS,8,8,50,720,us-east,3yr-reserved,0.2901,208.88,0.04
AWS,8,8,50,720,us-west,on-demand,0.4014,289.02,0.05
AWS,8,8,50,720,us-west,spot,0.2538,182.73,0.03
AWS,8,8,50,720,us-west,1yr-reserved,0.3306,238.02,0.04
AWS,8,8,50,720,us-west,3yr-reserved,0.2887,207.88,0.04
AWS,8,8,50,720,europe,on-demand,0.4108,295.79,0.05
AWS,8,8,50,720,europe,spot,0.239,172.1,0.03
AWS,8,8,50,720,europe,1yr-reserved,0.3766,271.13,0.05
AWS,8,8,50,720,europe,3yr-reserved,0.3398,244.63,0.04
AWS,8,8,50,720,asia,on-demand,0.4155,299.17,0.05
AWS,8,8,50,720,asia,spot,0.3053,219.79,0.04
AWS,8,8,50,720,asia,1yr-reserved,0.3851,277.24,0.05
AWS,8,8,50,720,asia,3yr-reserved,0.3859,277.82,0.05
AWS,8,8,100,180,us-east,on-demand,0.3642,65.55,0.05
AWS,8,8,100,180,us-east,spot,0.2286,41.15,0.03
AWS,8,8,100,180,us-east,1yr-reserved,0.3294,59.29,0.04
AWS,8,8,100,180,us-east,3yr-reserved,0.2778,50.01,0.03
AWS,8,8,100,180,us-west,on-demand,0.402,72.35,0.05
AWS,8,8,100,180,us-west,spot,0.2951,53.12,0.04
AWS,8,8,100,180,us-west,1yr-reserved,0.3476,62.56,0.04
AWS,8,8,100,180,us-west,3yr-reserved,0.3596,64.74,0.04
AWS,8,8,100,180,europe,on-demand,0.4052,72.94,0.05
AWS,8,8,100,180,europe,spot,0.2893,52.07,0.04
AWS,8,8,100,180,europe,1yr-reserved,0.4076,73.37,0.05
AWS,8,8,100,180,europe,3yr-reserved,0.3659,65.86,0.05
AWS,8,8,100,180,asia,on-demand,0.4628,83.3,0.06
AWS,8,8,100,180,asia,spot,0.3486,62.75,0.04
AWS,8,8,100,180,asia,1yr-reserved,0.3818,68.72,0.05
AWS,8,8,100,180,asia,3yr-reserved,0.401,72.19,0.05
AWS,8,8,100,360,us-east,on-demand,0.3844,138.37,0.05
AWS,8,8,100,360,us-east,spot,0.2728,98.19,0.03
AWS,8,8,100,360,us-east,1yr-reserved,0.3633,130.8,0.05
AWS,8,8,100,360,us-east,3yr-reserved,0.3153,113.51,0.04
AWS,8,8,100,360,us-west,on-demand,0.3992,143.73,0.05
AWS,8,8,100,360,us-west,spot,0.3083,110.97,0.04
AWS,8,8,100,360,us-west,1yr-reserved,0.3704,133.34,0.05
AWS,8,8,100,360,us-west,3yr-reserved,0.2948,106.12,0.04
AWS,8,8,100,360,europe,on-demand,0.4037,145.33,0.05
AWS,8,8,100,360,europe,spot,0.3234,116.41,0.04
AWS,8,8,100,360,europe,1yr-reserved,0.3684,132.61,0.05
AWS,8,8,100,360,europe,3yr-reserved,0.3735,134.47,0.05
AWS,8,8,100,360,asia,on-demand,0.4489,161.59,0.06
AWS,8,8,100,360,asia,spot,0.356,128.16,0.04
AWS,8,8,100,360,asia,1yr-reserved,0.4332,155.95,0.05
AWS,8,8,100,360,asia,3yr-reserved,0.3421,123.16,0.04
AWS,8,8,100,540,us-east,on-demand,0.383,206.8,0.05
AWS,8,8,100,540,us-east,spot,0.2749,148.44,0.03
AWS,8,8,100,540,us-east,1yr-reserved,0.3082,166.43,0.04
AWS,8,8,100,540,us-east,3yr-reserved,0.3302,178.33,0.04
AWS,8,8,100,540,us-west,on-demand,0.4026,217.4,0.05
AWS,8,8,100,540,us-west,spot,0.2705,146.09,0.03
AWS,8,8,100,540,us-west,1yr-reserved,0.3348,180.81,0.04
AWS,8,8,100,540,us-west,3yr-reserved,0.3356,181.24,0.04
AWS,8,8,100,540,europe,on-demand,0.4077,220.14,0.05
AWS,8,8,100,540,europe,spot,0.2987,161.3,0.04
AWS,8,8,100,540,europe,1yr-reserved,0.3596,194.19,0.04
AWS,8,8,100,540,europe,3yr-reserved,0.3031,163.68,0.04
AWS,8,8,100,540,asia,on-demand,0.4631,250.09,0.06
AWS,8,8,100,540,asia,spot,0.3093,167.0,0.04
AWS,8,8,100,540,asia,1yr-reserved,0.4019,217.02,0.05
AWS,8,8,100,540,asia,3yr-reserved,0.3784,204.31,0.05
AWS,8,8,100,720,us-east,on-demand,0.3774,271.71,0.05
AWS,8,8,100,720,us-east,spot,0.2437,175.47,0.03
AWS,8,8,100,720,us-east,1yr-reserved,0.3253,234.23,0.04
AWS,8,8,100,720,us-east,3yr-reserved,0.2988,215.16,0.04
AWS,8,8,100,720,us-west,on-demand,0.3924,282.52,0.05
AWS,8,8,100,720,us-west,spot,0.2509,180.61,0.03
AWS,8,8,100,720,us-west,1yr-reserved,0.3701,266.44,0.05
AWS,8,8,100,720,us-west,3yr-reserved,0.2922,210.37,0.04
AWS,8,8,100,720,europe,on-demand,0.4182,301.11,0.05
AWS,8,8,100,720,europe,spot,0.2604,187.47,0.03
AWS,8,8,100,720,europe,1yr-reserved,0.379,272.86,0.05
AWS,8,8,100,720,europe,3yr-reserved,0.3695,266.07,0.05
AWS,8,8,100,720,asia,on-demand,0.4359,313.85,0.05
AWS,8,8,100,720,asia,spot,0.2839,204.39,0.04
AWS,8,8,100,720,asia,1yr-reserved,0.4103,295.4,0.05
AWS,8,8,100,720,asia,3yr-reserved,0.3678,264.82,0.05
AWS,8,8,200,180,us-east,on-demand,0.4296,77.34,0.05
AWS,8,8,200,180,us-east,spot,0.271,48.79,0.03
AWS,8,8,200,180,us-east,1yr-reserved,0.3875,69.75,0.05
AWS,8,8,200,180,us-east,3yr-reserved,0.3667,66.0,0.05
AWS,8,8,200,180,us-west,on-demand,0.4455,80.18,0.06
AWS,8,8,200,180,us-west,spot,0.2804,50.46,0.04
AWS,8,8,200,180,us-west,1yr-reserved,0.4305,77.49,0.05
AWS,8,8,200,180,us-west,3yr-reserved,0.3551,63.91,0.04
AWS,8,8,200,180,europe,on-demand,0.4941,88.94,0.06
AWS,8,8,200,180,europe,spot,0.2926,52.67,0.04
AWS,8,8,200,180,europe,1yr-reserved,0.4383,78.9,0.05
AWS,8,8,200,180,europe,3yr-reserved,0.3785,68.13,0.05
AWS,8,8,200,180,asia,on-demand,0.5001,90.02,0.06
AWS,8,8,200,180,asia,spot,0.339,61.02,0.04
AWS,8,8,200,180,asia,1yr-reserved,0.4632,83.37,0.06
AWS,8,8,200,180,asia,3yr-reserved,0.3615,65.07,0.05
AWS,8,8,200,360,us-east,on-demand,0.4149,149.38,0.05
AWS,8,8,200,360,us-east,spot,0.3439,123.79,0.04
AWS,8,8,200,360,us-east,1yr-reserved,0.3875,139.51,0.05
AWS,8,8,200,360,us-east,3yr-reserved,0.3901,140.43,0.05
AWS,8,8,200,360,us-west,on-demand,0.4544,163.59,0.06
AWS,8,8,200,360,us-west,spot,0.2877,103.58,0.04
AWS,8,8,200,360,us-west,1yr-reserved,0.3759,135.34,0.05
AWS,8,8,200,360,us-west,3yr-reserved,0.4042,145.52,0.05
AWS,8,8,200,360,europe,on-demand,0.4597,165.51,0.06
AWS,8,8,200,360,europe,spot,0.3219,115.88,0.04
AWS,8,8,200,360,europe,1yr-reserved,0.445,160.18,0.06
AWS,8,8,200,360,europe,3yr-reserved,0.4227,152.19,0.05
AWS,8,8,200,360,asia,on-demand,0.4882,175.74,0.06
AWS,8,8,200,360,asia,spot,0.3096,111.46,0.04
AWS,8,8,200,360,asia,1yr-reserved,0.4926,177.33,0.06
AWS,8,8,200,360,asia,3yr-reserved,0.4611,166.0,0.06
AWS,8,8,200,540,us-east,on-demand,0.4388,236.96,0.05
AWS,8,8,200,540,us-east,spot,0.3285,177.36,0.04
AWS,8,8,200,540,us-east,1yr-reserved,0.3459,186.81,0.04
AWS,8,8,200,540,us-east,3yr-reserved,0.3628,195.93,0.05
AWS,8,8,200,540,us-west,on-demand,0.4393,237.22,0.05
AWS,8,8,200,540,us-west,spot,0.318,171.7,0.04
AWS,8,8,200,540,us-west,1yr-reserved,0.3743,202.12,0.05
AWS,8,8,200,540,us-west,3yr-reserved,0.3437,185.59,0.04
AWS,8,8,200,540,europe,on-demand,0.4758,256.92,0.06
AWS,8,8,200,540,europe,spot,0.3044,164.35,0.04
AWS,8,8,200,540,europe,1yr-reserved,0.4268,230.49,0.05
AWS,8,8,200,540,europe,3yr-reserved,0.3615,195.23,0.05
AWS,8,8,200,540,asia,on-demand,0.507,273.77,0.06
AWS,8,8,200,540,asia,spot,0.3842,207.46,0.05
AWS,8,8,200,540,asia,1yr-reserved,0.4257,229.88,0.05
AWS,8,8,200,540,asia,3yr-reserved,0.4359,235.41,0.05
AWS,8,8,200,720,us-east,on-demand,0.4028,290.03,0.05
AWS,8,8,200,720,us-east,spot,0.3066,220.78,0.04
AWS,8,8,200,720,us-east,1yr-reserved,0.3908,281.36,0.05
AWS,8,8,200,720,us-east,3yr-reserved,0.303,218.16,0.04
AWS,8,8,200,720,us-west,on-demand,0.442,318.23,0.06
AWS,8,8,200,720,us-west,spot,0.3015,217.05,0.04
AWS,8,8,200,720,us-west,1yr-reserved,0.4314,310.62,0.05
AWS,8,8,200,720,us-west,3yr-reserved,0.3843,276.71,0.05
AWS,8,8,200,720,europe,on-demand,0.4528,326.02,0.06
AWS,8,8,200,720,europe,spot,0.3508,252.59,0.04
AWS,8,8,200,720,europe,1yr-reserved,0.387,278.67,0.05
AWS,8,8,200,720,europe,3yr-reserved,0.3749,269.95,0.05
AWS,8,8,200,720,asia,on-demand,0.4962,357.28,0.06
AWS,8,8,200,720,asia,spot,0.3977,286.32,0.05
AWS,8,8,200,720,asia,1yr-reserved,0.4687,337.43,0.06
AWS,8,8,200,720,asia,3yr-reserved,0.4542,327.04,0.06
AWS,8,8,500,180,us-east,on-demand,0.5342,96.16,0.07
AWS,8,8,500,180,us-east,spot,0.4413,79.44,0.06
AWS,8,8,500,180,us-east,1yr-reserved,0.5169,93.05,0.06
AWS,8,8,500,180,us-east,3yr-reserved,0.4247,76.45,0.05
AWS,8,8,500,180,us-west,on-demand,0.5989,107.8,0.07
AWS,8,8,500,180,us-west,spot,0.491,88.38,0.06
AWS,8,8,500,180,us-west,1yr-reserved,0.5039,90.71,0.06
AWS,8,8,500,180,us-west,3yr-reserved,0.4698,84.56,0.06
AWS,8,8,500,180,europe,on-demand,0.6516,117.29,0.08
AWS,8,8,500,180,europe,spot,0.4484,80.71,0.06
AWS,8,8,500,180,europe,1yr-reserved,0.5315,95.67,0.07
AWS,8,8,500,180,europe,3yr-reserved,0.5125,92.25,0.06
AWS,8,8,500,180,asia,on-demand,0.6706,120.71,0.08
AWS,8,8,500,180,asia,spot,0.5382,96.88,0.07
AWS,8,8,500,180,asia,1yr-reserved,0.5514,99.24,0.07
AWS,8,8,500,180,asia,3yr-reserved,0.512,92.16,0.06
AWS,8,8,500,360,us-east,on-demand,0.5629,202.63,0.07
AWS,8,8,500,360,us-east,spot,0.3762,135.43,0.05
AWS,8,8,500,360,us-east,1yr-reserved,0.4935,177.66,0.06
AWS,8,8,500,360,us-east,3yr-reserved,0.4157,149.64,0.05
AWS,8,8,500,360,us-west,on-demand,0.5968,214.85,0.07
AWS,8,8,500,360,us-west,spot,0.4087,147.13,0.05
AWS,8,8,500,360,us-west,1yr-reserved,0.5559,200.12,0.07
AWS,8,8,500,360,us-west,3yr-reserved,0.4593,165.36,0.06
AWS,8,8,500,360,europe,on-demand,0.6586,237.1,0.08
AWS,8,8,500,360,europe,spot,0.4443,159.93,0.06
AWS,8,8,500,360,europe,1yr-reserved,0.5956,214.42,0.07
AWS,8,8,500,360,europe,3yr-reserved,0.5296,190.65,0.07
AWS,8,8,500,360,asia,on-demand,0.6989,251.62,0.09
AWS,8,8,500,360,asia,spot,0.533,191.86,0.07
AWS,8,8,500,360,asia,1yr-reserved,0.6385,229.85,0.08
AWS,8,8,500,360,asia,3yr-reserved,0.4801,172.84,0.06
AWS,8,8,500,540,us-east,on-demand,0.5643,304.71,0.07
AWS,8,8,500,540,us-east,spot,0.3697,199.63,0.05
AWS,8,8,500,540,us-east,1yr-reserved,0.4714,254.55,0.06
AWS,8,8,500,540,us-east,3yr-reserved,0.506,273.22,0.06
AWS,8,8,500,540,us-west,on-demand,0.6156,332.43,0.08
AWS,8,8,500,540,us-west,spot,0.3739,201.91,0.05
AWS,8,8,500,540,us-west,1yr-reserved,0.5319,287.21,0.07
AWS,8,8,500,540,us-west,3yr-reserved,0.5548,299.59,0.07
AWS,8,8,500,540,europe,on-demand,0.6356,343.23,0.08
AWS,8,8,500,540,europe,spot,0.4612,249.07,0.06
AWS,8,8,500,540,europe,1yr-reserved,0.5357,289.28,0.07
AWS,8,8,500,540,europe,3yr-reserved,0.4769,257.54,0.06
